RegionName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
11369,193534,193224,192908,192385,191908,191520,191578,192666,193767,194718,194976,195266,195640,196278,197421,198604,199902,201184,201981,201430,201381,201800,203505,205027,206258,207179,207429,207715,207689,207951,208420,209061,209023,209242,209716,210887,212431,213879,215946,218392,221882,225122,228135,231323,234983,237791,239537,241206,243537,246773,249757,252112,253952,256133,259287,262746,266491,270731,275472,279625,283793,286780,289807,293019,296813,300546,303380,306151,308027,310174,312846,316633,318992,322569,326686,331666,334867,338218,342644,347516,350471,351951,352534,354634,357426,359688,360538,360730,361437,361422,359371,356464,358341,363026,368037,368003,368751,370962,375279,378313,382105,388039,394337,400522,403507,407311,413557,422135,430452,434871,438756,446090,453303,459412,466981,475308,484890,493229,502444,512310,519964,528265,534150,538352,543246,547850,550922,553725,557476,555224,546628,538934,536893,539912,545901,547532,549024,546603,546708,545482,542625,544573,546228,548921,545035,538765,529523,525237,519811,515212,509236,503958,497087,490090,483697,476468,471106,465980,463589,458997,453272,447491,441208,435706,431654,427321,426444,424603,422912,419659,414546,410993,408731,409300,409337,409025,409839,410993,410035,407851,407502,408444,411241,411132,411984,411052,411588,411675,410959,409106,407962,409573,410182,409263,404681,402983,400733,401335,401863,403095,404041,406446,407874,409054,408506,410105,414293,419517,424325,427578,430287,434282,435865,436833,438133,439700,443876,447348,452078,453178,455943,456754,459677,459944,465462,470736,476952,481111,484328,487635,490492,495242,498888,504473,507582,512081,513234,515073,516930,521073,525591,530431,533685,537892,541036,542958,545791,549366,555887,561622,567985,572383,576878,579488,582848,586534,591541,598364,603729,609664,614088,620719,624077,627435,630035,635354,642354,650528,657897,661620,664252,666659,671037,673782,676613,678432,678349,678614,678803,678559,678035,678532,680501,682040,682211,682490,684057,686623,690905,693922,696003
10310,155876,155239,154828,154274,154122,154178,154492,154674,155189,154876,155116,154864,155150,155647,156653,157511,157786,157867,157454,157075,156040,156475,156621,157677,158247,158927,158889,158638,158523,158807,159349,160736,162546,164245,165412,166622,167467,168253,169319,170688,172663,173919,175923,177154,178957,180165,181268,181734,182547,184261,186206,188337,190518,193180,195300,196689,197746,199286,202543,206067,210184,212979,215987,218479,220478,222807,224746,227842,230985,234413,236958,239041,240424,242556,244930,247864,250521,253141,256525,259774,262769,265260,267430,269959,273089,276399,279582,282137,285170,287579,289666,292471,294942,297590,299907,303497,306682,309385,311533,314406,318081,322232,326470,329879,333683,338508,343561,348103,352271,357321,363526,369326,374412,379008,384497,389183,394553,398580,403704,407813,412512,416618,418315,419065,419592,422202,423623,426106,427405,429126,429203,429819,429955,429070,429730,432180,434743,434815,434206,433772,433693,433142,432080,430382,428783,429165,428616,425862,421991,418158,415685,413163,410457,407384,405220,403669,401229,396937,393762,393364,393832,394391,393885,392213,391253,390964,390839,389895,389916,390347,390565,388652,386638,385622,385075,385975,386022,385949,385382,385260,385887,385925,384729,382162,380500,379003,377939,375397,373230,370913,369181,367062,363986,362156,361466,362515,362398,362124,361006,360395,359141,358302,357634,357869,358888,359684,360123,360986,362478,362930,363808,364929,367267,369679,371209,372673,373523,374590,376060,377260,378756,380583,381964,383043,382935,382565,382926,383991,384926,386144,387303,388747,389385,390895,394081,397526,402742,406991,412060,414948,418428,420992,422675,424675,426264,428326,429221,431936,433564,437114,439445,443715,446801,449683,453742,458130,464689,470370,477749,483512,489204,492427,494762,496251,500452,507036,516043,523060,527631,530040,529723,529974,529263,530352,532814,537215,540080,539452,534647,530533,527860,527197,527575,527651,528402,528401,527845,525754,523608,522897,523832
10303,135923,135510,135311,135004,135130,135034,134545,134093,133869,133880,133659,133223,133022,132951,133176,133103,132453,132500,133039,133611,133504,133161,133510,134054,134305,134430,134137,134000,133946,133266,132690,132125,132498,133055,133211,133513,133947,134858,135784,136864,138071,139492,141176,142951,144318,145280,145891,146950,147925,149308,150512,152004,153710,155428,156994,157770,158760,159914,162394,164379,166536,168081,170515,172723,174296,176164,178020,181006,183673,186509,188659,190828,193002,195140,196528,197650,198969,200507,202109,203561,205081,206994,208873,210928,212774,214640,217094,220138,224131,227592,231148,234305,237602,240435,243018,245817,248866,252531,255841,258401,260040,261760,263464,265377,266969,268902,271136,273610,276296,278712,281391,284545,288070,291779,295775,300296,305127,309856,314526,318630,322280,326255,329808,333417,336240,339392,341758,343187,345198,346884,348223,349179,350306,349952,349699,349225,349937,349696,349843,350643,350944,351716,352320,352270,351080,351251,351291,350378,347554,344540,341725,338995,335512,330846,326303,323549,321730,319076,315517,313246,312205,312107,311218,309845,308813,308762,308085,306790,304956,303304,301720,300415,300228,300312,300054,298594,297439,296191,295294,293398,291883,290655,290770,289466,286717,282685,281026,279333,276870,272780,271109,270574,270970,270315,268702,266788,264180,262698,259335,258611,259019,261452,261264,260539,259044,258300,258179,259272,261976,264331,266308,266898,265992,265344,265114,265766,266714,267956,269656,271103,271788,271224,271338,271668,273864,274951,275715,275723,275081,275468,274563,274080,273340,274758,277084,278990,279728,280777,283648,286563,290074,292078,295302,298016,301278,303668,305601,307960,310985,314207,316598,319081,321656,324210,326477,329748,334156,339147,343385,346699,349545,352229,354749,358446,362308,367000,371671,374826,376951,377026,378521,380641,383715,386660,388884,389906,390276,390264,388844,387617,386340,386779,386377,385702,384270,382793,381895,381108,380512,379675,379743
11694,212069,212330,212730,213703,214435,214252,214493,214516,215527,215866,216677,218037,219135,220542,221236,222130,223699,227051,229613,231976,232572,234053,233895,232837,232577,232800,233833,233549,233160,232415,232292,233491,235334,237543,241657,246199,249905,251596,253150,256119,258739,260826,262676,264099,266260,268544,270569,272611,275593,280835,287024,292059,296387,301045,306130,310882,314972,318561,321493,323868,326362,328671,331012,333278,336530,340038,344293,349857,355432,361222,366901,372480,377539,381569,385237,388597,391299,394919,399883,404930,409407,412050,414390,416262,417572,419194,420656,422966,425034,423725,417041,407507,399395,394904,392133,391254,392659,394035,395557,395592,396569,400597,406702,416334,425772,435284,444266,449936,455190,459142,463989,470187,475442,481642,489173,494075,496661,500164,507143,516959,522920,528352,533203,536001,540820,542917,546600,548016,552470,548590,540517,532606,530609,533788,536340,541554,544184,543789,540837,541944,543856,549907,553260,557933,559943,559099,553403,546524,539047,533971,527413,518471,509098,503285,499308,492126,482534,474015,471599,469654,468759,466341,465386,466598,467096,464036,463399,463535,465132,462763,457762,455162,453960,458080,460765,461579,459643,459222,456496,456043,455356,459011,464131,466313,465981,461014,459286,458991,461818,463052,461866,456830,454886,452242,449858,446874,448507,451874,453301,453078,452971,452234,454157,457335,459383,458643,456060,451760,443675,436252,430064,425765,419745,418648,417637,418274,415695,417101,420071,425778,431578,435505,438282,440366,444480,445375,447054,448577,453071,454048,453922,453645,455023,459085,464533,471006,475447,479732,484383,489377,493343,497766,501433,506687,510781,514228,516177,518631,523603,530997,537098,540631,543511,548703,557106,564120,570719,573851,577797,579981,582142,580209,578814,578844,581940,583498,585018,586855,590688,595932,601205,606407,611430,617237,622336,627283,630837,634082,636368,638132,639388,640012,640152,640714,640503,640699,640915,640550,639363,638089,636365
11422,197675,196952,196369,195336,194587,193919,193343,192784,192319,192064,191936,192175,192638,193661,194818,195740,196276,196937,197817,198970,200097,201152,202467,203300,204233,204420,204843,205318,206375,207424,208150,208935,209954,211379,212255,213566,214324,215402,215749,216685,217663,219029,220951,222542,224186,224749,225839,226660,228047,230142,232739,234885,236475,237882,239587,241674,243624,246450,249308,251967,254377,256994,260685,264379,267207,269328,270790,272169,273623,275429,276922,278858,280807,280994,279863,278691,279914,282095,284255,286450,288473,290125,291685,293124,294627,297198,299943,302877,304641,306295,308522,311159,313848,316346,319011,321915,325418,328627,332308,335819,340030,346051,351257,355592,359295,364151,370759,375741,380901,385187,389891,395599,400869,404535,409625,415120,422346,429363,436827,446359,452664,459352,462586,466693,470105,475096,478549,482953,486179,484833,479617,473834,473248,475407,482992,486380,490588,489405,489160,488090,487110,489960,490838,491427,489267,485276,477643,471413,464640,459352,453992,447638,440983,434149,428630,424177,418581,413837,408987,403795,398491,394325,390698,387928,385178,381860,382232,382517,382819,380658,379066,379375,379348,379241,378316,377790,378311,379500,377984,374787,373081,373172,374044,372999,372893,372526,371642,369580,367201,364329,361623,360053,359069,357815,355860,354492,353978,353646,354151,355435,356362,358128,359403,361342,361548,362321,362892,364416,365851,368054,370212,372197,373525,375586,378721,381759,385660,388885,392505,394425,394614,394567,395325,395846,397738,396889,396478,395172,394078,394695,396179,399659,402577,405019,405762,407670,409495,412934,416337,420164,424356,426908,428053,428627,430671,433416,437196,441406,444298,446833,447990,449976,451675,452895,454625,455920,458370,460591,462987,464319,467185,471819,476392,478714,478314,478979,480490,484669,488438,492321,495997,499101,502616,504408,507130,511142,516147,519727,521530,521330,521509,521511,521325,521978,521795,521981,521599,520975,520810,521124,522098
11232,128567,128284,128425,127491,126794,126311,127116,127680,128343,128622,128795,128165,128202,129171,130442,132300,133623,134719,134843,134701,134323,134739,136545,140325,142316,142391,140668,140727,141894,142831,142602,143593,145380,146684,146104,144543,144610,146063,148650,150038,150547,152277,154414,157127,158939,161707,164483,166697,168890,171095,172741,173869,174882,175774,177757,178429,180182,180274,181829,184769,187480,189057,190652,193549,197257,200219,202783,205855,208662,212464,216589,219672,222994,226759,231413,235196,236800,238268,239807,243255,246381,249172,250951,252171,253122,254607,257702,261609,266433,270595,271131,269820,268827,270631,272757,275439,279204,282577,282997,280960,281199,282164,286485,287593,289205,289155,292088,297152,299555,302171,306985,315457,322707,327169,332731,340784,351390,359643,364712,367034,371311,376127,376412,377395,377903,385773,391510,396660,396998,398300,396274,395087,392330,390886,393236,393292,395247,393521,393741,395708,395061,395044,397204,400036,403741,406112,407780,409716,407474,406557,402875,401006,401825,402729,402971,402420,402675,399789,395565,389034,386056,381153,376508,370975,367232,364563,363031,362856,363793,368254,373256,377626,380591,384055,390068,393030,393410,391309,389891,386972,383971,380407,378270,376107,373622,369520,364404,360419,360558,363697,366411,368530,367652,366296,363593,364377,363962,366722,370164,376448,378901,378318,378264,379828,382600,383681,385975,387388,392551,397511,399825,400556,402136,406855,410135,412260,415412,421068,425929,430578,434375,436546,442096,446668,452564,456655,461299,467482,474148,481542,489082,495883,501698,507138,509782,513252,518354,525116,532034,536754,539803,542560,546150,550865,554863,559898,566567,572304,575073,575463,577650,581393,587353,591600,595525,598157,599614,601557,603299,606250,608773,611573,613050,610789,609821,609302,609506,606658,602417,598818,595670,597246,598491,600383,598907,601274,604115,608705,610039,611004,612930,615918,618025,615671,613943,611675,611957,610444,607151,602169,598771
11417,199156,198695,198668,198359,198412,198212,197834,197298,196849,197016,197156,197591,197543,198247,198327,198763,198687,199337,200638,202352,203916,204541,205373,206049,207629,208177,209478,210273,211533,212154,212190,212157,212637,213590,214690,215393,216091,217356,218275,219759,220902,222761,224963,227239,229077,230875,232272,234478,236448,238928,241669,243565,245825,247800,250579,253355,256297,259380,262458,264332,266005,268746,272936,277825,281349,283702,285159,286287,287168,287649,289085,292025,295113,295140,292641,290517,290733,292762,295068,297404,299316,301087,302183,303462,304909,307670,310821,313384,314979,316399,317422,319160,321678,324649,327392,329043,331774,334626,338215,341134,344092,348631,352953,357210,361149,366630,373879,379531,384046,388049,392912,400486,407612,412990,418924,423986,429824,435639,442992,452102,458903,463514,464955,465759,468179,472894,477474,482805,486709,483768,475483,468431,467333,471981,480625,485129,489287,486300,484135,479966,476891,479518,481344,483004,480385,476376,469586,464036,456014,450290,446008,443154,439568,433445,428223,422516,416490,409249,403007,397845,393798,390219,384600,379425,374151,370735,370457,370958,371493,370926,370335,370554,370288,371557,373159,375373,378899,382584,383144,380945,379649,379533,379488,377646,377116,376102,375550,374485,372078,368607,366471,366220,366590,366057,365129,365278,365897,366909,366772,365803,365791,366691,367042,366985,366375,367110,368755,371194,373985,375983,378640,380834,382827,385130,388619,392600,396513,400822,404560,407267,407807,408480,409351,412275,415447,417752,418893,420358,422380,423786,425458,426983,429354,432566,436321,439159,440585,442662,445493,448968,451974,455253,456837,458908,461056,463546,464992,466473,469459,472042,474638,476776,479782,481767,485142,488592,492853,495943,499337,503545,508360,514603,520342,523361,524272,525272,529046,534348,539208,544422,550340,554505,557672,558023,559222,562287,565506,568927,570450,571518,573065,573111,572506,572619,572615,573738,574001,573841,574004,573727,572830
11427,194393,194383,194488,194475,194691,194631,194571,194403,194505,194642,194349,194029,193985,194357,194718,195092,194993,195161,195534,196493,197050,197414,198402,199935,201478,202482,203363,204471,206037,207754,209289,210440,211891,214086,216419,218165,219477,220764,221871,223109,224572,226872,229386,231559,233644,234991,236405,237854,239594,242563,246353,250533,253955,256332,258840,261450,264825,268883,273088,276676,279305,281048,283258,285612,288581,291293,294050,297303,299444,301140,302296,304921,308807,312908,316323,318867,321168,323870,327083,329948,333038,335402,337893,339871,341755,343779,345599,347169,348367,350057,350427,351416,351798,353995,356105,358489,361116,363539,365926,369045,372893,378376,383512,388578,393937,399914,407714,413829,419668,424263,429377,435934,441629,445636,450665,454865,460588,465884,471482,478187,482424,487166,489538,491236,493738,497466,500598,504027,506059,502999,496193,490111,487616,487509,491272,492676,495270,492811,491922,490083,488556,490699,491921,493364,493076,491125,486947,483080,477597,473449,468714,464881,460787,456471,452644,448213,444419,441382,438491,435078,430327,425861,421359,417129,413135,409089,409261,409832,409902,407821,404455,402928,402718,405697,408412,410841,413695,416279,415186,412307,410030,409105,410436,410123,411118,408561,406592,405212,403968,402136,400292,400163,400058,400142,398577,398694,398143,400015,400879,400912,400304,401773,404120,406410,407498,409059,411862,414735,417468,419855,422761,426116,428967,431397,433571,435366,437971,440894,443831,445192,446205,445528,445545,445056,446830,447500,448565,449324,450614,451886,453130,454583,455700,458614,461554,465137,466174,467367,469191,472560,475548,478108,479835,483218,486401,489826,492754,496122,500758,505391,509892,513505,518030,520823,523517,524609,527291,528588,529466,529995,531430,534368,536671,537748,537877,539930,543917,549859,555748,562640,568741,573905,578065,580265,582840,585408,587752,588936,590066,590599,590733,589487,589176,589579,589992,590919,591649,592915,594432,596048,596627
11692,118762,117275,116261,115133,113886,112630,110936,110969,111233,111715,111336,110872,111128,112331,114183,114360,114856,115776,117538,117221,116884,116654,118239,120043,121046,121723,121592,122000,122232,122457,122868,123347,123148,122743,121862,121377,120092,118137,116464,116016,116942,117497,117864,118074,119770,121230,122410,123258,125939,129354,131429,132084,132100,133521,135048,136961,138034,139368,140755,142711,143800,144242,145195,146890,148760,149822,150722,151808,152604,153965,155162,155979,156165,157263,159448,161671,163182,164479,166630,169293,171323,172253,172688,173849,174909,175557,175867,176660,177814,178468,178024,176127,176282,177593,180966,183125,186994,191108,194621,197302,199816,204095,206683,209434,210671,212721,214824,217549,219635,220936,222785,224864,226247,226470,229907,234231,239106,243225,246957,250448,251773,253170,255069,257624,261957,265460,268260,270574,273061,272665,269725,267669,267863,269873,269824,269299,268076,268227,267542,266585,264307,264359,265278,266525,267268,266014,264091,261810,259879,257042,253030,249114,246365,244810,241732,237395,231152,227006,225353,224356,222273,218897,217281,216118,214640,211582,210550,210870,212745,212698,210816,208546,206047,205389,204545,204523,205290,206366,206764,205714,204120,202479,201779,201302,202173,202445,202991,202294,200713,198507,197168,196860,197684,199534,201214,202950,203819,204796,205190,205070,205890,208076,209872,210030,210114,210615,211906,212045,211375,210031,207376,205803,203001,199582,195861,193925,191887,188609,185490,182207,181464,181414,184005,186400,188887,190310,191700,193528,195353,197312,198036,201199,203144,205340,205965,207073,208388,211143,213900,215938,216946,217544,218023,217452,216591,216789,218337,220475,222742,226161,229146,230117,229264,232332,237893,243720,248414,251474,253866,253776,253476,250044,247925,249107,256515,260898,263392,264258,267110,268422,264222,261266,258776,260021,261837,264526,265424,263919,261720,260863,259744,259447,262803,265684,267765,267872,266539,263045,258019,255237,253129
11370,150451,150578,150783,151432,152207,152919,153228,153616,154144,154954,155550,155888,156125,156712,157581,158168,158466,158714,159566,160580,161744,163057,164515,166308,167956,169174,169931,170486,171381,172531,173607,174562,174987,174837,175050,175561,176580,177905,179575,181805,183996,186431,189209,191352,193726,195438,197444,199268,201712,204751,207922,210623,212666,214520,216594,219584,222686,226696,229873,232940,235038,237251,239763,242785,246202,249190,251601,254377,256720,259330,262339,265799,269161,271497,273655,275676,277798,280423,283291,285975,287751,289027,289935,291612,293512,295943,298059,299896,301313,302548,303859,304693,308057,311581,315592,317854,321264,325034,328402,331731,335814,342155,348047,354186,358935,364849,372553,379071,385300,389678,396104,404174,412416,418716,425850,432357,438907,445736,453172,463538,470615,477740,480612,482662,484818,488278,491703,495595,500203,498301,491383,483537,481050,482813,489052,492804,495716,493848,492628,490654,487946,489408,491102,493925,494097,492159,487441,482868,477512,472599,467193,462708,458224,454103,450024,445166,439264,432841,427797,424218,421087,418292,414922,411885,408827,405973,405915,405726,406128,405861,403579,401614,400530,404217,407722,408771,409889,411281,411669,410780,410479,410776,413403,414985,416952,414980,413622,415072,416397,415132,412128,410785,411059,411355,410717,410695,409335,408764,408417,408009,408157,410323,413368,416665,417799,419950,422166,425259,429272,433420,436316,437975,438096,439941,443131,446789,451335,455376,459660,462076,464027,465492,468950,473800,481174,486466,491486,495237,498133,499922,502497,506438,510898,515756,519716,523414,525949,528770,530652,533529,537564,543777,548956,555403,560723,566390,571362,575922,581194,586111,592105,596530,602157,605980,609886,610665,613585,616711,621004,625833,630110,636530,641542,647773,651611,654348,658343,665545,672535,678473,682898,686804,690033,692095,693917,695570,695501,696143,696556,695993,695960,694918,694491,694113,694252,694005,694163,693861,695501,697251,698372
11356,202559,202140,202334,202253,202330,202109,202059,202680,203196,203999,204871,205712,206411,207186,207750,208553,209179,210356,211647,211942,212678,212975,213863,214615,215602,216627,217504,218225,219091,219855,220357,221163,221837,223204,223688,224770,226015,227789,229545,231821,234465,237558,240461,243559,246503,248735,251290,254041,257070,261040,264937,268227,270444,272444,275697,279909,284796,289557,293977,298251,302594,306135,309866,314166,319202,323597,327196,329217,330024,331882,334872,337889,339561,340140,341167,342357,344208,346819,349365,352032,355049,357472,359382,360951,363200,366377,369469,372153,374570,376686,378765,381387,384663,388236,391232,394384,398916,403655,407279,410931,414709,421369,426876,433061,437695,442449,449400,455649,461432,464997,470123,477750,484399,488934,495962,502328,510199,517699,526363,535742,543842,552748,558706,561762,566460,572265,575944,578242,580396,580147,574945,570933,567010,566971,571563,574078,575021,568900,566908,566688,566948,569944,571261,574891,577066,577912,573080,570212,566714,565847,562217,556820,549543,541447,535053,524692,514973,505237,499386,493625,489114,485795,481659,477840,475108,472992,472627,472005,472686,472072,470862,469925,467734,468047,468580,470513,472257,473118,473704,473855,474665,475003,476726,477111,479431,479390,479635,478947,478411,478400,477270,477879,478208,479230,477104,476652,476008,477402,477436,477449,477717,477867,479410,480628,481614,483112,486535,489718,492133,493553,497114,500932,503935,508934,513856,519532,524495,529895,535800,540431,545366,547470,550029,553051,559211,563545,567319,570272,572485,574211,575529,579126,582596,590027,595854,602013,604560,607617,609787,613308,618346,624925,631060,636120,640662,643008,646799,649675,654667,659066,665733,671903,677708,680259,682377,684926,689895,695722,699913,704165,709258,714808,719436,721183,724129,728052,734065,741590,747607,753090,757204,761074,763661,765286,766999,768670,767749,766362,764437,761260,757419,753109,749972,746722,743214,739755,735652,732438,730001,727545,724114
11429,194943,193868,193642,192725,192321,191475,190998,190650,190770,191045,191388,191796,192438,194121,195326,196578,197446,199226,200759,202048,202769,203599,205008,206418,207866,208067,208401,208459,208429,208368,208468,209452,210744,212072,212583,213497,214103,215500,216519,218565,221166,223942,226436,228048,229589,230685,232143,233241,234417,236129,238363,240106,241165,242023,243616,246296,249372,252697,255344,257212,259327,261055,263811,266345,269069,271678,273997,275323,275473,276057,278035,281340,284254,286559,286999,287348,287942,290323,293437,296395,299458,301399,303140,304364,306024,308080,310061,311752,312977,311833,309313,308039,307915,309069,309189,309381,310156,311389,314203,317520,321385,327222,332771,337548,341370,346487,353716,360665,366407,370287,373303,378078,383017,387472,393343,398843,405221,411062,417596,424763,430325,436360,440542,443791,446588,450773,454564,458807,463168,462236,457663,452187,451206,453998,461191,465700,470150,468021,466824,466124,466471,470801,473701,476568,475803,471350,463637,457215,451560,449362,445793,440542,432671,424235,417169,411510,406963,403602,400191,395975,390054,384066,379443,376340,372609,368894,366960,366350,365561,363826,362728,362944,364158,365452,365216,364524,367131,370402,371942,370113,368634,367754,366350,363326,361260,359546,359300,358951,357234,354330,352186,351472,351299,351474,351748,353817,356324,359579,361093,361013,361042,362273,364052,364789,364945,364597,364945,365098,364261,363218,363414,365627,367327,369126,369816,372057,374719,378669,382663,385629,387122,388020,389244,391525,394157,395507,397753,400451,403121,404403,405879,408208,412203,416441,419906,422625,424591,428197,430753,432146,432699,434586,436252,438630,440048,442306,444808,446797,449032,450019,453205,456700,461021,463339,465887,467486,470112,470462,471162,471711,473344,476206,477347,478880,479846,481607,481844,482381,484259,488910,493460,497570,500559,504118,506662,509472,510606,511218,513731,515990,518549,518674,518660,519213,520071,520038,521127,521650,523455,525487,526632
11362,185326,185459,185740,186224,186792,187242,187447,187350,187081,187326,187755,188412,188819,189177,189562,189878,190303,190795,191835,193119,194614,195573,196611,197724,198839,200139,201041,202062,202949,204128,204996,206394,207900,209605,210956,211895,213746,215782,217999,220566,222893,225323,228008,230520,233345,235305,237204,239026,240864,242837,245679,248011,250852,253725,257150,260669,264549,268885,273045,276673,278811,281349,283076,286426,289553,292555,294951,297200,298451,300225,302342,306167,311348,316859,322632,326548,329577,332603,335685,338895,342217,344997,347802,349898,351901,353373,354504,355913,357413,358811,360296,362521,364393,366536,367849,369371,371871,374352,377568,379991,383675,389166,394253,398215,402271,406342,412816,417393,422294,425950,429768,435855,441028,445271,450302,455182,461208,467509,474873,483946,490061,495807,497571,498693,499769,502305,503058,504347,504778,503194,495879,489108,484120,484008,488331,489801,491928,488587,488184,488344,488392,489980,491776,495896,499694,500172,498200,497624,496234,494696,491237,486320,481600,477319,474390,468361,461347,454639,450986,447216,443346,440430,438766,437583,436233,432940,432541,431633,431263,430039,426187,424313,422741,425036,426301,427504,429837,434285,435748,436357,436458,437371,440316,441142,442562,440516,439232,439274,438460,436224,433744,433554,435380,436580,435894,436135,435927,437743,438747,439135,439613,440220,442066,443706,443943,445215,447348,449988,453683,456997,460892,464353,467547,472444,477692,482731,488560,493253,497933,501445,504250,505320,506572,507459,510039,511897,513944,517122,520344,525113,529130,532017,534780,539969,545371,550669,553220,554867,556262,556360,555525,554769,554653,558418,561103,563501,563996,565615,569612,573870,578318,581174,585427,586787,588927,589612,593013,596263,599448,602979,605123,609230,611275,614779,616418,621020,626151,631995,635046,636895,639754,642251,645868,645784,646699,645849,646204,644538,643394,641444,641526,640835,639602,637972,635479,634395,633189,632612,631462,630640,628684
